Tanggal,Produk,total_revenue,total_revenue_ema_7,total_revenue_roll_std_7,total_revenue_roll_min_7,total_revenue_roll_max_7,total_revenue_ema_14,total_revenue_roll_std_14,total_revenue_roll_min_14,total_revenue_roll_max_14,total_revenue_lag_1,total_revenue_lag_7,total_revenue_lag_14
2024-06-08,VIU Premium,311958.0,489714.628836108,160431.07562647658,342916.0,817790.0,461197.47314954945,181196.55491957936,138874.0,817790.0,342916.0,507874.0,227916.0
2024-06-09,VIU Premium,244000.0,445275.47162708105,178353.46562001063,311958.0,817790.0,441298.87672960956,176020.28048744265,138874.0,817790.0,311958.0,586916.0,244958.0
2024-06-10,VIU Premium,173832.0,394956.6037203108,193403.0701514373,244000.0,817790.0,414992.3598323283,176092.03859345504,138874.0,817790.0,244000.0,353832.0,524664.0
2024-06-11,VIU Premium,225958.0,339675.4527902331,217251.004537547,173832.0,817790.0,382837.6451880178,184196.9900638181,138874.0,817790.0,173832.0,474958.0,437664.0
2024-06-12,VIU Premium,1047874.0,311246.0895926748,225858.39584255742,173832.0,817790.0,361920.3591629488,188690.80889540774,138874.0,817790.0,225958.0,533916.0,138874.0
2024-06-13,VIU Premium,727790.0,495403.0671945061,339635.990293252,173832.0,1047874.0,453380.84460788895,248002.5551513598,173832.0,1047874.0,1047874.0,817790.0,212958.0
2024-06-14,VIU Premium,440916.0,553499.8003958797,324865.2866557253,173832.0,1047874.0,489968.7319935038,249809.97572708753,173832.0,1047874.0,727790.0,342916.0,334000.0
2024-06-15,VIU Premium,461958.0,525353.8502969097,322124.99614369136,173832.0,1047874.0,483428.3677277033,246703.8270807418,173832.0,1047874.0,440916.0,311958.0,507874.0
2024-06-16,VIU Premium,387916.0,509504.88772268227,316096.8413960714,173832.0,1047874.0,480565.65203067625,246682.09327854455,173832.0,1047874.0,461958.0,244000.0,586916.0
2024-06-17,VIU Premium,307958.0,479107.6657920117,303006.3092751916,173832.0,1047874.0,468212.36509325274,245888.69384270025,173832.0,1047874.0,387916.0,173832.0,353832.0
2024-06-18,VIU Premium,723748.0,436320.2493440088,282870.7375480079,225958.0,1047874.0,446845.1164141524,247818.66668217452,173832.0,1047874.0,307958.0,225958.0,474958.0
2024-06-19,VIU Premium,791790.0,508177.1870080066,259931.01988980419,307958.0,1047874.0,483765.5008922654,257379.99967418707,173832.0,1047874.0,723748.0,1047874.0,533916.0
2024-06-20,VIU Premium,512874.0,579080.390256005,193544.71980053643,307958.0,791790.0,524835.43410663,270282.35304177925,173832.0,1047874.0,791790.0,727790.0,817790.0
2024-06-21,VIU Premium,351790.0,562528.7926920038,176749.08056877225,307958.0,791790.0,523240.5762257461,254573.0032443228,173832.0,1047874.0,512874.0,440916.0,342916.0
2024-06-22,VIU Premium,284958.0,509844.0945190028,186198.8216672902,307958.0,791790.0,500380.4993956466,254219.77255810244,173832.0,1047874.0,351790.0,461958.0,311958.0
2024-06-23,VIU Premium,468958.0,453622.5708892521,204231.78720408125,284958.0,791790.0,471657.4994762271,255685.207192508,173832.0,1047874.0,284958.0,387916.0,244000.0
2024-06-24,VIU Premium,297916.0,457456.42816693906,200392.94733384336,284958.0,791790.0,471297.5662127302,246804.60376011147,173832.0,1047874.0,468958.0,307958.0,173832.0
2024-06-25,VIU Premium,423832.0,417571.3211252043,201957.59255419782,284958.0,791790.0,448180.02405103284,236454.64879393377,225958.0,1047874.0,297916.0,723748.0,225958.0
2024-06-26,VIU Premium,234958.0,419136.4908439033,174062.0780247309,284958.0,791790.0,444933.6208442285,224264.65285622719,284958.0,1047874.0,423832.0,791790.0,1047874.0
2024-06-27,VIU Premium,285874.0,373091.86813292746,103335.06320058406,234958.0,512874.0,416936.87139833136,176166.80387675963,234958.0,791790.0,234958.0,512874.0,727790.0
2024-06-28,VIU Premium,199874.0,351287.4010996956,84080.73699895742,234958.0,468958.0,399461.82187855383,163302.8361300218,234958.0,791790.0,285874.0,351790.0,440916.0
2024-06-29,VIU Premium,488958.0,313434.0508247717,97673.1426466784,199874.0,468958.0,372850.1122947466,174054.8414209292,199874.0,791790.0,199874.0,284958.0,461958.0
2024-06-30,VIU Premium,235000.0,357315.0381185788,116302.03754593228,199874.0,488958.0,388331.16398878046,174827.47250002253,199874.0,791790.0,488958.0,468958.0,387916.0
2024-07-01,VIU Premium,102916.0,326736.2785889341,107311.05523486972,199874.0,488958.0,367887.0087902764,181081.15929664983,199874.0,791790.0,235000.0,297916.0,307958.0
2024-07-02,VIU Premium,615748.0,270781.2089417006,133041.15261792892,102916.0,488958.0,332557.54095157294,196763.78004747297,102916.0,791790.0,102916.0,423832.0,723748.0
2024-07-03,VIU Premium,57916.0,357022.9067062754,179049.02981719395,102916.0,615748.0,370316.26882469654,184219.04781572064,102916.0,791790.0,615748.0,234958.0,791790.0
2024-07-04,VIU Premium,107000.0,282246.18002970656,202258.57354999438,57916.0,615748.0,328662.8996480704,160360.18750958366,57916.0,615748.0,57916.0,285874.0,512874.0
2024-07-05,VIU Premium,274916.0,238434.63502227992,212962.52817316743,57916.0,615748.0,299107.84636166104,160631.3747706974,57916.0,615748.0,107000.0,199874.0,351790.0
2024-07-06,VIU Premium,236916.0,247554.97626670994,211420.1992273578,57916.0,615748.0,295882.2668467729,159920.66892619344,57916.0,615748.0,274916.0,488958.0,284958.0
2024-07-07,VIU Premium,91000.0,244895.23220003245,187849.46204164592,57916.0,615748.0,288020.09793386987,160582.32637832814,57916.0,615748.0,236916.0,235000.0,468958.0
2024-07-08,VIU Premium,303832.0,206421.42415002434,195319.41558283844,57916.0,615748.0,261750.75154268724,159571.68427820652,57916.0,615748.0,91000.0,102916.0,297916.0
2024-07-09,VIU Premium,395874.0,230774.06811251826,191279.30430257897,57916.0,615748.0,267361.58467032894,159684.99631544203,57916.0,615748.0,303832.0,615748.0,423832.0
2024-07-10,VIU Premium,305916.0,272049.0510843887,126616.72036204621,57916.0,395874.0,284496.57338095177,157658.5184488726,57916.0,615748.0,395874.0,57916.0,234958.0
2024-07-11,VIU Premium,111958.0,280515.7883132915,110796.52207453051,91000.0,395874.0,287352.49693015823,157954.6388146797,57916.0,615748.0,305916.0,107000.0,285874.0
2024-07-12,VIU Premium,86000.0,238376.34123496863,109777.98411860758,91000.0,395874.0,263966.56400613714,162898.29485706615,57916.0,615748.0,111958.0,274916.0,199874.0
2024-07-13,VIU Premium,84958.0,200282.25592622647,123751.71435234883,86000.0,395874.0,240237.68880531884,168449.00854410962,57916.0,615748.0,86000.0,236916.0,488958.0
2024-07-14,VIU Premium,119000.0,171451.19194466984,133022.02156965868,84958.0,395874.0,219533.73029794302,157477.52617032154,57916.0,615748.0,84958.0,91000.0,235000.0
2024-07-15,VIU Premium,100916.0,158338.3939585024,129679.63431399727,84958.0,395874.0,206129.23292488395,159384.21280879847,57916.0,615748.0,119000.0,303832.0,102916.0
2024-07-16,VIU Premium,88958.0,143982.79546887678,125493.88713324704,84958.0,395874.0,192100.80186823278,159485.26528219125,57916.0,615748.0,100916.0,395874.0,615748.0
2024-07-17,VIU Premium,769748.0,130226.59660165758,79442.29313097353,84958.0,305916.0,178348.42828580172,109980.36827333111,57916.0,395874.0,88958.0,305916.0,57916.0
2024-07-18,VIU Premium,994538.0,290106.9474512432,253998.84240081673,84958.0,769748.0,257201.7045143615,190079.85828425293,84958.0,769748.0,769748.0,111958.0,107000.0
2024-07-19,VIU Premium,159916.0,466214.7105884324,389241.2064884364,84958.0,994538.0,355513.21057911334,277481.8227389435,84958.0,994538.0,994538.0,86000.0,274916.0
2024-07-20,VIU Premium,254916.0,389640.0329413243,382765.3131819029,84958.0,994538.0,329433.5825018983,279440.56018373783,84958.0,994538.0,159916.0,84958.0,236916.0
2024-07-21,VIU Premium,177916.0,355959.02470599324,369714.0960737379,88958.0,994538.0,319497.9048349785,279293.3925379575,84958.0,994538.0,254916.0,119000.0,91000.0
2024-07-22,VIU Premium,185000.0,311448.26852949493,364062.17064855195,88958.0,994538.0,300620.31752364803,275802.94382562,84958.0,994538.0,177916.0,100916.0,303832.0
2024-07-23,VIU Premium,32000.0,279836.2013971212,355220.9666128047,88958.0,994538.0,285204.27518716163,276920.9238355871,84958.0,994538.0,185000.0,88958.0,395874.0
2024-07-24,VIU Premium,128000.0,217877.1510478409,363445.2361202141,32000.0,994538.0,251443.70516220675,281635.44202928717,32000.0,994538.0,32000.0,769748.0,305916.0
2024-07-25,VIU Premium,221916.0,195407.86328588065,323923.4340928092,32000.0,994538.0,234984.5444739125,282831.68546867935,32000.0,994538.0,128000.0,994538.0,111958.0
2024-07-26,VIU Premium,201916.0,202034.8974644105,71846.92137622,32000.0,254916.0,233242.07187739084,280662.27623698645,32000.0,994538.0,221916.0,159916.0,86000.0
2024-07-27,VIU Premium,536832.0,202005.17309830786,73030.65186098724,32000.0,254916.0,229065.26229373875,277360.735356293,32000.0,994538.0,201916.0,254916.0,84958.0
2024-07-28,VIU Premium,451916.0,285711.8798237309,156558.04897439532,32000.0,536832.0,270100.8273212403,282741.23270891566,32000.0,994538.0,536832.0,177916.0,119000.0
2024-07-29,VIU Premium,410748.0,327262.9098677982,179242.9642202967,32000.0,536832.0,294342.8503450749,281823.5385708056,32000.0,994538.0,451916.0,185000.0,100916.0
2024-07-30,VIU Premium,397790.0,348134.18240084866,185568.47194038104,32000.0,536832.0,309863.5369657316,276470.5582209215,32000.0,994538.0,410748.0,32000.0,88958.0
2024-07-31,VIU Premium,691748.0,360548.1368006365,151344.95390522122,128000.0,536832.0,321587.0653703007,267983.8945101628,32000.0,994538.0,397790.0,128000.0,769748.0
2024-08-01,VIU Premium,606748.0,443348.10260047734,171166.06427844652,201916.0,691748.0,370941.8566542606,259292.89947245774,32000.0,994538.0,691748.0,221916.0,994538.0
2024-08-02,VIU Premium,725748.0,484198.076950358,159818.3277701271,201916.0,691748.0,402382.67576702585,198210.60973038565,32000.0,691748.0,606748.0,201916.0,159916.0
2024-08-03,VIU Premium,547832.0,544585.5577127684,133189.88314862468,397790.0,725748.0,445498.05233142246,219912.96516461554,32000.0,725748.0,725748.0,536832.0,254916.0
2024-08-04,VIU Premium,340832.0,545397.1682845764,133129.48913710364,397790.0,725748.0,459142.5786872328,223178.98404018168,32000.0,725748.0,547832.0,451916.0,177916.0
2024-08-05,VIU Premium,547748.0,494255.8762134323,151742.25445299566,340832.0,725748.0,443367.8348622684,215978.28587828443,32000.0,725748.0,340832.0,410748.0,185000.0
2024-08-06,VIU Premium,323832.0,507628.9071600742,142079.14922190545,340832.0,725748.0,457285.19021396595,211019.60063853595,32000.0,725748.0,547748.0,397790.0,32000.0
2024-08-07,VIU Premium,382916.0,461679.68037005566,157321.35966383474,323832.0,725748.0,439491.43151877046,182524.01137149514,128000.0,725748.0,323832.0,691748.0,128000.0
2024-08-08,VIU Premium,171916.0,441988.76027754176,151062.1752587535,323832.0,725748.0,431948.0406496011,160606.8707539731,201916.0,725748.0,382916.0,606748.0,221916.0
2024-08-09,VIU Premium,594748.0,374470.5702081563,183995.90145332273,171916.0,725748.0,397277.10189632094,166662.14066543616,171916.0,725748.0,171916.0,725748.0,201916.0
2024-08-10,VIU Premium,638790.0,429539.92765611724,153570.88556910143,171916.0,594748.0,423606.5549768115,153751.38750943262,171916.0,725748.0,594748.0,547832.0,536832.0
2024-08-11,VIU Premium,870706.0,481852.4457420879,169624.3157091911,171916.0,638790.0,452297.6809799033,158936.32980411738,171916.0,725748.0,638790.0,340832.0,451916.0
2024-08-12,VIU Premium,895664.0,579065.8343065659,231009.14127573816,171916.0,870706.0,508085.45684924955,188301.24590070292,171916.0,870706.0,870706.0,547748.0,410748.0
2024-08-13,VIU Premium,831664.0,658215.3757299244,275112.67465393065,171916.0,895664.0,559762.5959360163,210360.44944071549,171916.0,895664.0,895664.0,323832.0,397790.0
2024-08-14,VIU Premium,360958.0,701577.5317974433,271206.25336905004,171916.0,895664.0,596016.1164778809,217626.32563846628,171916.0,895664.0,831664.0,382916.0,691748.0
2024-08-15,VIU Premium,246832.0,616422.6488480824,274600.67135006416,171916.0,895664.0,564675.0342808301,222879.18254392725,171916.0,895664.0,360958.0,171916.0,606748.0
2024-08-16,VIU Premium,151958.0,524024.9866360618,254814.71334210705,246832.0,895664.0,522295.96304338606,237360.15024203577,171916.0,895664.0,246832.0,594748.0,725748.0
2024-08-17,VIU Premium,96000.0,431008.2399770464,314263.77188355254,151958.0,895664.0,472917.56797093456,250911.11964935128,151958.0,895664.0,151958.0,638790.0,547832.0
2024-08-18,VIU Premium,196000.0,347256.1799827848,358572.3400593256,96000.0,895664.0,422661.8922414766,271567.66757347144,96000.0,895664.0,96000.0,870706.0,340832.0
2024-08-19,VIU Premium,176958.0,309442.1349870886,329771.5402918787,96000.0,895664.0,392440.3066092797,279151.8732344179,96000.0,895664.0,196000.0,895664.0,547748.0
2024-08-20,VIU Premium,132958.0,276321.10124031646,251154.9083725448,96000.0,831664.0,363709.3323947091,286722.5114506921,96000.0,895664.0,176958.0,831664.0,323832.0
2024-08-21,VIU Premium,281916.0,240480.32593023736,87613.12823784872,96000.0,360958.0,332942.48807541456,296242.7632028583,96000.0,895664.0,132958.0,360958.0,382916.0
2024-08-22,VIU Premium,404790.0,250839.24444767804,64679.771092468676,96000.0,281916.0,326138.95633202593,298191.57582487457,96000.0,895664.0,281916.0,246832.0,171916.0
2024-08-23,VIU Premium,686748.0,289326.9333357585,105340.34079344357,96000.0,404790.0,336625.76215442247,290688.5727197115,96000.0,895664.0,404790.0,151958.0,594748.0
2024-08-24,VIU Premium,1656496.0,388682.2000018189,205806.30297257777,96000.0,686748.0,383308.7272004995,295935.5211586628,96000.0,895664.0,686748.0,96000.0,638790.0
2024-08-25,VIU Premium,806832.0,705635.6500013642,541647.4230018759,132958.0,1656496.0,553067.0302404329,441345.63410093315,96000.0,1656496.0,1656496.0,196000.0,870706.0
2024-08-26,VIU Premium,1687950.0,730934.7375010231,532675.5980490881,132958.0,1656496.0,586902.3595417086,437524.0345331106,96000.0,1656496.0,806832.0,176958.0,895664.0
2024-08-27,VIU Premium,1221328.0,970188.5531257673,632980.3642491234,132958.0,1687950.0,733708.7116028141,533983.1522966002,96000.0,1687950.0,1687950.0,132958.0,831664.0
2024-08-28,VIU Premium,826454.0,1032973.4148443255,569999.463936423,281916.0,1687950.0,798724.616722439,559277.6837455817,96000.0,1687950.0,1221328.0,281916.0,360958.0
2024-08-29,VIU Premium,271790.0,981343.5611332441,493460.2734216131,404790.0,1687950.0,802421.8678261138,559146.9307588602,96000.0,1687950.0,826454.0,404790.0,246832.0
2024-08-30,VIU Premium,823748.0,803955.170849933,523696.60947791755,271790.0,1687950.0,731670.9521159653,557930.2991798149,96000.0,1687950.0,271790.0,686748.0,151958.0
2024-08-31,VIU Premium,1620244.0,808903.3781374497,511474.4475464558,271790.0,1687950.0,743947.8918338366,543831.6617078806,96000.0,1687950.0,823748.0,1656496.0,96000.0
2024-09-01,VIU Premium,704664.0,1011738.5336030873,504350.3911735889,271790.0,1687950.0,860787.3729226583,573537.136652739,132958.0,1687950.0,1620244.0,806832.0,196000.0
2024-09-02,VIU Premium,880454.0,934969.9002023155,513513.31280484766,271790.0,1687950.0,839970.9231996372,549934.3814298935,132958.0,1687950.0,704664.0,1687950.0,176958.0
2024-09-03,VIU Premium,566832.0,921340.9251517367,421519.8542982515,271790.0,1620244.0,845368.666773019,519183.0691325021,132958.0,1687950.0,880454.0,1221328.0,132958.0
2024-09-04,VIU Premium,184958.0,832713.6938638026,412660.4000076534,271790.0,1620244.0,808230.4445366164,484383.77335633506,271790.0,1687950.0,566832.0,826454.0,281916.0
2024-09-05,VIU Premium,141000.0,670774.770397852,475707.0462274832,184958.0,1620244.0,725127.4519317342,494316.33318222815,184958.0,1687950.0,184958.0,271790.0,404790.0
2024-09-06,VIU Premium,391000.0,538331.0777983889,498357.71094093286,141000.0,1620244.0,647243.7916741697,518335.7957437389,141000.0,1687950.0,141000.0,823748.0,686748.0
2024-09-07,VIU Premium,904706.0,501498.3083487917,507655.5050671205,141000.0,1620244.0,613077.9527842805,531912.5038229362,141000.0,1687950.0,391000.0,1620244.0,1656496.0
2024-09-08,VIU Premium,614874.0,602300.2312615938,312037.5451713665,141000.0,904706.0,651961.6924130431,478603.9900574372,141000.0,1687950.0,904706.0,704664.0,806832.0
2024-09-09,VIU Premium,449832.0,605443.6734461953,305881.48116923805,141000.0,904706.0,647016.6667579707,480767.6562341726,141000.0,1687950.0,614874.0,880454.0,1687950.0
2024-09-10,VIU Premium,508832.0,566540.7550846465,263083.7847197687,141000.0,904706.0,620725.3778569079,408164.81480267213,141000.0,1620244.0,449832.0,566832.0,1221328.0
2024-09-11,VIU Premium,933580.0,552113.5663134849,260230.53492295468,141000.0,904706.0,605806.2608093203,379687.82827909477,141000.0,1620244.0,508832.0,184958.0,826454.0
2024-09-12,VIU Premium,1525202.0,647480.1747351137,282899.1186146636,141000.0,933580.0,649509.4260347442,384887.8003914004,141000.0,1620244.0,933580.0,141000.0,271790.0
2024-09-13,VIU Premium,1650824.0,866910.6310513353,398561.33981728955,391000.0,1525202.0,766268.4358967782,434568.8054790553,141000.0,1620244.0,1525202.0,391000.0,823748.0
2024-09-14,VIU Premium,775496.0,1062888.9732885014,479737.3669911685,449832.0,1650824.0,884209.1777772079,499367.43368766113,141000.0,1650824.0,1650824.0,904706.0,1620244.0
2024-09-15,VIU Premium,1106412.0,991040.729966376,483840.2482333154,449832.0,1650824.0,869714.0874069135,438859.31758496526,141000.0,1650824.0,775496.0,614874.0,704664.0
2024-09-16,VIU Premium,1899286.0,1019883.547474782,467104.98888752935,449832.0,1650824.0,901273.8090859917,450006.80551173625,141000.0,1650824.0,1106412.0,449832.0,880454.0
2024-09-17,VIU Premium,1096328.0,1239734.1606060865,505907.54929692263,508832.0,1899286.0,1034342.1012078595,543689.0976236636,141000.0,1899286.0,1899286.0,508832.0,566832.0
2024-09-18,VIU Premium,1508118.0,1203882.620454565,412198.12725874665,775496.0,1899286.0,1042606.8877134782,542213.0774793676,141000.0,1899286.0,1096328.0,933580.0,184958.0
2024-09-19,VIU Premium,1936244.0,1279941.4653409238,387269.3608044708,775496.0,1899286.0,1104675.0360183478,528739.6591561784,141000.0,1899286.0,1508118.0,1525202.0,141000.0
2024-09-20,VIU Premium,1381454.0,1444017.0990056929,442643.7640491702,775496.0,1936244.0,1215550.8978825682,531300.3999663614,391000.0,1936244.0,1936244.0,1650824.0,391000.0
2024-09-21,VIU Premium,1773824.0,1428376.3242542697,431269.18217567407,775496.0,1936244.0,1237671.311498226,495374.8362994221,449832.0,1936244.0,1381454.0,775496.0,904706.0
2024-09-22,VIU Premium,1475244.0,1514738.2431907023,353762.98361419485,1096328.0,1936244.0,1309158.3366317959,514515.87682071707,449832.0,1936244.0,1773824.0,1106412.0,614874.0
2024-09-23,VIU Premium,912496.0,1504864.6823930268,304386.07487515366,1096328.0,1936244.0,1331303.0917475563,486563.55520968017,449832.0,1936244.0,1475244.0,1899286.0,449832.0
2024-09-24,VIU Premium,672706.0,1356772.5117947701,356692.06035164715,912496.0,1936244.0,1275462.1461812155,438670.14704580087,508832.0,1936244.0,912496.0,1096328.0,508832.0
2024-09-25,VIU Premium,1049580.0,1185755.8838460776,448853.59110431164,672706.0,1936244.0,1195094.6600237202,417004.80422723084,672706.0,1936244.0,672706.0,1508118.0,933580.0
2024-09-26,VIU Premium,978538.0,1151711.912884558,460354.02512393467,672706.0,1936244.0,1175692.705353891,409566.7063182935,672706.0,1936244.0,1049580.0,1936244.0,1525202.0
2024-09-27,VIU Premium,1386328.0,1108418.4346634187,380097.4185748138,672706.0,1773824.0,1149405.4113067056,416574.28001735266,672706.0,1936244.0,978538.0,1381454.0,1650824.0
2024-09-28,VIU Premium,1591412.0,1177895.825997564,380537.10344371473,672706.0,1773824.0,1180995.0897991448,405343.8311801476,672706.0,1936244.0,1386328.0,1773824.0,775496.0
2024-09-29,VIU Premium,1973160.0,1281274.869498173,336685.3795496255,672706.0,1591412.0,1235717.3444925922,385018.7487571549,672706.0,1936244.0,1591412.0,1475244.0,1106412.0
2024-09-30,VIU Premium,1397244.0,1454246.1521236298,449854.4890710022,672706.0,1973160.0,1334043.03189358,413130.003101248,672706.0,1973160.0,1973160.0,912496.0,1899286.0
2024-10-01,VIU Premium,1363538.0,1439995.6140927223,430919.16815172,672706.0,1973160.0,1342469.8276411027,387695.4559951591,672706.0,1973160.0,1397244.0,672706.0,1096328.0
2024-10-02,VIU Premium,1170538.0,1420881.2105695417,333312.06842637033,978538.0,1973160.0,1345278.9172889558,379863.6159469387,672706.0,1973160.0,1363538.0,1049580.0,1508118.0
2024-10-03,VIU Premium,1217412.0,1358295.4079271562,315285.74360290496,978538.0,1973160.0,1321980.128317095,382202.6663334144,672706.0,1973160.0,1170538.0,978538.0,1936244.0
2024-10-04,VIU Premium,1313160.0,1323074.555945367,270752.1941276763,1170538.0,1973160.0,1308037.7112081493,345596.66175066936,672706.0,1973160.0,1217412.0,1386328.0,1381454.0
2024-10-05,VIU Premium,1177412.0,1320595.9169590254,274679.7595334099,1170538.0,1973160.0,1308720.6830470627,344995.7347455374,672706.0,1973160.0,1313160.0,1591412.0,1773824.0
2024-10-06,VIU Premium,1049664.0,1284799.9377192692,279255.85607910703,1170538.0,1973160.0,1291212.8586407877,318506.5122075078,672706.0,1973160.0,1177412.0,1973160.0,1475244.0
2024-10-07,VIU Premium,1158454.0,1226015.953289452,123023.33594271993,1049664.0,1397244.0,1259006.3441553493,316972.9897625837,672706.0,1973160.0,1049664.0,1397244.0,912496.0
2024-10-08,VIU Premium,794538.0,1209125.464967089,104242.1545788331,1049664.0,1363538.0,1245599.3649346363,304448.7090360054,672706.0,1973160.0,1158454.0,1363538.0,672706.0
2024-10-09,VIU Premium,1302076.0,1105478.5987253168,165710.21617154017,794538.0,1313160.0,1185457.849610018,287975.57739353663,794538.0,1973160.0,794538.0,1170538.0,1049580.0
2024-10-10,VIU Premium,1115160.0,1154627.9490439876,178576.55785097947,794538.0,1313160.0,1201006.9363286823,281713.87706799107,794538.0,1973160.0,1302076.0,1217412.0,978538.0
2024-10-11,VIU Premium,1563950.0,1144760.9617829907,175795.37556461568,794538.0,1313160.0,1189560.6781515246,272817.6217942902,794538.0,1973160.0,1115160.0,1313160.0,1386328.0
2024-10-12,VIU Premium,1016370.0,1249558.221337243,234936.43274075596,794538.0,1563950.0,1239479.254397988,281802.60171928164,794538.0,1973160.0,1563950.0,1177412.0,1591412.0
2024-10-13,VIU Premium,816580.0,1191261.1660029322,241416.1036211514,794538.0,1563950.0,1209731.3538115898,277802.05067953723,794538.0,1973160.0,1016370.0,1049664.0,1973160.0
2024-10-14,VIU Premium,1451244.0,1097590.8745021992,270713.6175602753,794538.0,1563950.0,1157311.1733033778,213257.30878834266,794538.0,1563950.0,816580.0,1158454.0,1397244.0
2024-10-15,VIU Premium,1954076.0,1186004.1558766495,300501.9522307228,794538.0,1563950.0,1196502.2168629274,218013.03362085854,794538.0,1563950.0,1451244.0,794538.0,1363538.0
2024-10-16,VIU Premium,2239698.0,1378022.1169074872,380050.9261451789,816580.0,1954076.0,1297512.0546145372,298627.5282158089,794538.0,1954076.0,1954076.0,1302076.0,1170538.0
2024-10-17,VIU Premium,2562942.0,1593441.0876806155,515116.2064762419,816580.0,2239698.0,1423136.847332599,403051.33569133497,794538.0,2239698.0,2239698.0,1115160.0,1217412.0
2024-10-18,VIU Premium,1840076.0,1835816.3157604616,634589.5678865777,816580.0,2562942.0,1575110.8676882526,524517.7179829709,794538.0,2562942.0,2562942.0,1563950.0,1313160.0
2024-10-19,VIU Premium,1470664.0,1836881.2368203462,636360.4192986091,816580.0,2562942.0,1610439.5519964858,537029.7935585063,794538.0,2562942.0,1840076.0,1016370.0,1177412.0
2024-10-20,VIU Premium,1592370.0,1745326.9276152598,575609.4186302081,816580.0,2562942.0,1591802.8117302875,532049.1247485214,794538.0,2562942.0,1470664.0,816580.0,1049664.0
2024-10-21,VIU Premium,1059412.0,1707087.6957114448,415662.17668357736,1451244.0,2562942.0,1591878.436832916,520074.1301737428,794538.0,2562942.0,1592370.0,1451244.0,1158454.0
2024-10-22,VIU Premium,1891286.0,1545168.7717835836,499795.32970473333,1059412.0,2562942.0,1520882.9119218607,525594.3450670058,794538.0,2562942.0,1059412.0,1954076.0,794538.0
2024-10-23,VIU Premium,1718076.0,1631698.0788376876,497483.97847032535,1059412.0,2562942.0,1570269.9903322794,495778.6155902333,816580.0,2562942.0,1891286.0,2239698.0,1302076.0
2024-10-24,VIU Premium,1565244.0,1653292.5591282658,459685.01046363165,1059412.0,2562942.0,1589977.4582879755,491412.5659385222,816580.0,2562942.0,1718076.0,2562942.0,1115160.0
2024-10-25,VIU Premium,975580.0,1631280.4193461994,278714.50329546083,1059412.0,1891286.0,1586679.6638495787,472142.4836237153,816580.0,2562942.0,1565244.0,1840076.0,1563950.0
2024-10-26,VIU Premium,1178454.0,1467355.3145096495,335673.5573338191,975580.0,1891286.0,1505199.7086696348,503110.2903692662,816580.0,2562942.0,975580.0,1470664.0,1016370.0
2024-10-27,VIU Premium,1009412.0,1395129.985882237,352942.6120824986,975580.0,1891286.0,1461633.6141803502,490797.2331497472,816580.0,2562942.0,1178454.0,1592370.0,816580.0
2024-10-28,VIU Premium,1243370.0,1298700.4894116777,375159.1002332317,975580.0,1891286.0,1401337.3989563035,469547.939920072,975580.0,2562942.0,1009412.0,1059412.0,1451244.0
2024-10-29,VIU Premium,1094370.0,1284867.8670587582,358078.5697165973,975580.0,1891286.0,1380275.079095463,478086.8609259856,975580.0,2562942.0,1243370.0,1891286.0,1954076.0
2024-10-30,VIU Premium,499538.0,1237243.4002940687,283100.7572431021,975580.0,1718076.0,1342154.4018827346,483311.5395096003,975580.0,2562942.0,1094370.0,1718076.0,2239698.0
2024-10-31,VIU Premium,760790.0,1052817.0502205514,322714.63939878094,499538.0,1565244.0,1229805.54829837,510185.74186944583,499538.0,2562942.0,499538.0,1565244.0,2562942.0
2024-11-01,VIU Premium,818706.0,979810.2876654136,258271.16301209285,499538.0,1243370.0,1167270.1418585875,414532.7197694927,499538.0,1891286.0,760790.0,975580.0,1840076.0
2024-11-02,VIU Premium,673538.0,939534.2157490602,264036.07355814107,499538.0,1243370.0,1120794.9229441092,397623.95449076965,499538.0,1891286.0,818706.0,1178454.0,1470664.0
2024-11-03,VIU Premium,778580.0,873035.1618117951,258058.95997583558,499538.0,1243370.0,1061160.6665515613,413491.5772026261,499538.0,1891286.0,673538.0,1009412.0,1592370.0
2024-11-04,VIU Premium,708790.0,849421.3713588463,252163.26484206627,499538.0,1243370.0,1023483.2443446865,403382.6478011616,499538.0,1891286.0,778580.0,1243370.0,1059412.0
2024-11-05,VIU Premium,658832.0,814263.5285191347,179585.1074549889,499538.0,1094370.0,981524.1450987284,416140.78263245866,499538.0,1891286.0,708790.0,1094370.0,1891286.0
2024-11-06,VIU Premium,789664.0,775405.646389351,105371.13727429022,499538.0,818706.0,938498.5257522312,353660.9078031263,499538.0,1718076.0,658832.0,499538.0,1718076.0
2024-11-07,VIU Premium,713622.0,778970.2347920132,61305.217132149504,658832.0,818706.0,918653.9223186005,284337.5760259406,499538.0,1565244.0,789664.0,760790.0,1565244.0
2024-11-08,VIU Premium,675748.0,762633.1760940099,61394.438801983546,658832.0,818706.0,891316.3326761205,216661.0822636831,499538.0,1243370.0,713622.0,818706.0,975580.0
2024-11-09,VIU Premium,673706.0,740911.8820705074,51747.32822365595,658832.0,789664.0,862573.8883193044,218131.4715453222,499538.0,1243370.0,675748.0,673538.0,1178454.0
2024-11-10,VIU Premium,1059496.0,724110.4115528805,51725.409097336094,658832.0,789664.0,837391.5032100639,196541.47525565873,499538.0,1243370.0,673706.0,778580.0,1009412.0
